Id,Nom,Description
58,Attaques multiples, Le chien effectue deux attaques de morsure.
58,Morsure," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts perforants. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Constitution DD 12 contre la maladie pour ne pas être empoisonnée, et ce jusqu'à ce que la maladie soit soignée. Toutes les 24 heures, la créature doit refaire le jet de sauvegarde, et réduire son maximum de points de vie de 5 (1d10) en cas d'échec. Cette réduction dure jusqu'à ce que la maladie soit soignée. La créature meurt si la maladie réduit ses points de vie à 0."
59,Morsure," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d6 + 1) dégâts perforants."
59,Téléportation (Recharge 4-6)," Le chien se téléporte par magie, emportant avec lui l'équipement qu'il porte ou transporte, jusqu'à un espace inoccupé qu'il peut voir se situant à 12 mètres maximum. Avant ou après s'être téléporté, il peut effectuer une attaque de morsure."
60,Attaques multiples," La chimère effectue trois attaques : une de morsure, une avec ses cornes et une avec ses griffes. Lorsque son souffle de feu est utilisable, elle peut l'utiliser à la place de la morsure ou des cornes."
60,Cornes," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 10 (1d12 + 4) dégâts contondants."
60,Griffes," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts tranchants."
60,Morsure," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts perforants."
60,Souffle de feu (Recharge 5-6)," La chimère exhale des flammes dans un cône de 4,50 mètres. Toutes les créatures dans la zone doivent effectuer un jet de sauvegarde de Dextérité DD 15, subissant 31 (7d8) dégâts de feu en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
61,Serres," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 1 dégât tranchant."
62,Serres," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 8 (2d6 + 1) dégâts tranchants."
63,Attaques multiples," Le chuul effectue deux attaques de pinces. Si le chuul agrippe une créature, il peut également utiliser une fois ses tentacules."
63,Pinces," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts contondants. La cible est agrippée (évasion DD 14) si elle est de taille G ou plus petite et que le chuul n'a pas déjà agrippé plus d'une autre créature."
63,Tentacules," Une créature agrippée par le chuul doit réussir un jet de sauvegarde de Constitution DD 13 ou être empoisonnée pour 1 minute. Tant que le poison est actif, la cible est paralysée. La cible peut relancer le jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."
64,Morsure," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 3 (1d4 + 1) dégâts perforants, et la cible doit réussir un jet de sauvegarde de Constitution DD 11 pour ne pas être pétrifiée par magie. En cas d'échec, la magie commence à transformer la créature en pierre, et celle-ci est entravée. Elle doit retenter le jet de sauvegarde à la fin de son tour. En cas de réussite, l'effet se termine. En cas d'échec, la créature est pétrifiée pendant 24 heures."
65,Bec," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 1 dégât perforant."
66,Morsure," <em>Attaque au corps à corps avec une arme</em> : +8 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 8 (1d6 + 5) dégâts perforants, et la cible doit réussir un jet de Constitution DD 13 ou être empoisonnée pendant 24 heures. Jusqu'à ce que l'empoisonnement se termine, la cible est inconsciente. Une autre créature peut utiliser une action pour secouer la cible et la réveiller."
66,Constriction," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 3 m, une créature de taille M ou inférieure. <em>Touché</em>&nbsp;: 10 (2d6 + 3) dégâts contondants, et la cible est agrippée (DD 15 pour s'échapper). Tant qu'elle est agrippée, la cible est entravée, et le couatl ne peut pas étreindre une autre cible."
66,Changement de forme," Le couatl se métamorphose magiquement en un humanoïde ou en une bête ayant un facteur de puissance égal ou inférieur au sien, ou bien retrouve sa forme véritable. Il retrouve sa forme originale s'il meurt. L'équipement qu'il porte ou transporte est absorbé ou porté par la nouvelle forme (au choix du couatl). Dans sa nouvelle forme, le couatl garde ses statistiques de jeu et sa capacité à parler, mais sa CA, son mode de déplacement, sa Force, sa Dextérité et ses autres actions sont remplacés par ceux de la nouvelle forme, et il gagne les statistiques et capacités (sauf les capacités de classe, les actions légendaires et les actions de repère) que possède la nouvelle forme et qui lui font défaut. Si la nouvelle forme possède une attaque de morsure, le couatl peut utiliser à la place sa propre attaque de morsure."
67,Pinces," <em>Attaque au corps à corps avec une arme</em> : +0 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 1 dégât contondant."
68,Pinces," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d6 + 1) dégâts contondants, et la cible est agrippée (DD 11 pour s'échapper). Le crabe a deux pinces, chacune lui permettant d'agripper une cible."
69,Attaques multiples, Le crânefeu effectue deux attaques de Rayon de feu.
69,Rayon de feu," <em>Attaque à distance avec un sort</em> : +5 au toucher, portée 9 m, une cible. <em>Touché</em>&nbsp;: 10 (3d6) dégâts de feu."
70,Morsure," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d10 + 2) dégâts perforants + 5 (1d10) dégâts de poison, et la cible est agrippée (DD 13 pour s'échapper). Tant qu'elle est agrippée, la cible est entravée, et le crapaud ne peut pas mordre une autre cible."
70,Engloutissement," Le crapaud effectue une attaque de morsure contre une cible de taille M ou inférieure qu'il agrippe. Si l'attaque réussit, la cible est avalée et elle n'est plus agrippée. La créature avalée est aveuglée et entravée, bénéficie d'un abri total contre les attaques ou autres effets provenant de l'extérieur du crapaud, et subit 10 (3d6) dégâts d'acide au début de chaque tour du crapaud. Le crapaud ne peut avaler qu'une cible à la fois. Si le crapaud meurt, la créature avalée n'est plus entravée et peut sortir du cadavre en utilisant 1,50 mètre de mouvement, pour alors en émerger et se retrouver à terre."
72,Morsure," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 7 (1d10 + 2) dégâts perforants, et la cible est agrippée (DD 12 pour s'échapper). Tant qu'elle est agrippée, la créature est entravée, et le crocodile ne peut pas mordre une autre cible."
73,Attaques multiples, Le crocodile réalise deux attaques : une de morsure et une avec sa queue.
73,Morsure," <em>Attaque au corps à corps avec une arme</em> : +8 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 21 (3d10 + 5) dégâts perforants, et la cible est agrippée (DD 16 pour s'échapper). Tant qu'elle est agrippée, la créature est entravée, et le crocodile ne peut pas mordre une autre cible."
73,Queue," <em>Attaque au corps à corps avec une arme</em> : +8 au toucher, allonge 3 m, une cible qui n'est pas agrippée par le crocodile. <em>Touché</em>&nbsp;: 14 (2d8 + 5) dégâts contondants. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 16 pour ne pas être jetée au sol."
74,Pseudopode," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 10 (3d6) dégâts d'acide."
74,Engloutissement," Le cube se déplace de sa vitesse ou moins. Ce faisant, il peut entrer dans l'espace d'une créature de taille G ou moins. Chaque fois que le cube pénètre dans l'espace d'une créature, celle-ci doit effectuer un jet de sauvegarde de Dextérité DD 12. En cas de réussite, la créature peut choisir d'être repoussée de 1,50 mètre en arrière ou sur le côté du cube. Une créature qui choisit de ne pas être repoussée subit les conséquences d'un jet de sauvegarde raté. Si le jet de sauvegarde échoue, le cube pénètre dans l'espace de la créature, et celle-ci subit 10 (3d6) dégâts d'acide et est engloutie. La créature engloutie ne peut pas respirer, est entravée, et subit 21 (6d6) dégâts d'acide au début de chacun des tours du cube. Lorsque le cube se déplace, la créature engloutie se déplace avec lui. Une créature engloutie peut tenter de se libérer en utilisant une action pour effectuer un jet de Force DD 12. En cas de réussite, la créature s'échappe et entre dans l'espace de son choix à 1,50 mètre du cube."
75,Cimeterre," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 4 (1d6 + 1) dégâts tranchants."
76,Attaques multiples, Le cyclope effectue deux attaques avec la massue.
76,Massue," <em>Attaque au corps à corps avec une arme</em> : +9 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 19 (3d8 + 6) dégâts contondants."
76,Rocher," <em>Attaque à distance avec une arme</em> : +9 au toucher, portée 9/36 m, une cible. <em>Touché</em>&nbsp;: 28 (4d10 + 6) dégâts contondants."
77,Attaques multiples," Le dao effectue deux attaques avec ses poings, ou deux attaques avec le maillet."
77,Poing," <em>Attaque au corps à corps avec une arme</em> : +10 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 15 (2d8 + 6) dégâts contondants."
77,Maillet," <em>Attaque au corps à corps avec une arme</em> : +10 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 20 (4d6 + 6) dégâts contondants. Si la cible est une créature de taille TG ou inférieure, elle doit réussir un jet de sauvegarde de Force DD 18 ou tomber à terre."
78,Attaques multiples," Le vétéran effectue deux attaques à l'épée longue. S'il a dégainé son épée courte, il peut également effectuer une attaque avec cette dernière."
78,Épée longue," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d8 + 3) dégâts tranchants, ou 8 (1d10 + 3) dégâts tranchants si utilisée à deux mains."
78,Épée courte," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts perforants."
78,Arbalète lourde," <em>Attaque à distance avec une arme</em> : +3 au toucher, portée 30/120 m, une cible. <em>Touché</em>&nbsp;: 6 (1d10 + 1) dégâts perforants."
78,Souffle de feu (Recharge 5-6)," Le vétéran exhale des flammes dans un cône de 4,50 mètres. Toutes les créatures dans la zone doivent effectuer un jet de sauvegarde de Dextérité DD 15, subissant 24 (7d6) dégâts de feu si le jet de sauvegarde est raté, ou la moitié de ces dégâts en cas de réussite."
79,Hurlement (Recharge 5-6)," La demi-liche émet un cri à glacer le sang. Chaque créature se trouvant à 9 mètres de la demi-liche et qui peut entendre le hurlement doit réussir un jet de sauvegarde de Constitution DD 15 ou tomber à 0 point de vie. En cas de jet de sauvegarde réussi, la créature est effrayée jusqu'à la fin de son prochain tour."
79,Absorption de vie," La demi-liche cible jusqu'à trois créatures qu'elle peut voir dans un rayon de 3 mètres. Chaque cible doit réussir un jet de sauvegarde de Constitution DD 19 ou subir 21 (6d6) dégâts nécrotiques, et faire récupérer à la demi-liche un nombre de points de vie égal au total des dégâts infligés à toutes les cibles."
80,Hache d'armes," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 12 (2d8 + 3) dégâts tranchants, ou 14 (2d10 + 3) dégâts tranchants si utilisée à deux mains."
80,Javeline," <em>Attaque au corps à corps ou à distance avec une arme</em> : +5 au toucher, allonge 1,50 m ou portée 9/36 m, une cible. <em>Touché</em>&nbsp;: 10 (2d6 + 3) dégâts perforants."
81,Griffes," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 10 (2d6 + 3) dégâts psychiques ou, si le démon a un avantage à son jet d'attaque, 17 (4d6 + 3) dégâts psychiques."
82,Sabots," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 13 (2d8 + 4) dégâts contondants + 7 (2d6) dégâts de feu."
82,Galop éthéré," Le destrier noir et jusqu'à trois créatures consentantes à 1,50 mètre de lui quittent magiquement le plan matériel pour le plan éthéré, ou l'inverse."
83,Attaques multiples, Le déva effectue deux attaques au corps à corps.
83,Masse d'armes," <em>Attaque au corps à corps avec une arme</em> : +8 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d6 + 4) dégâts contondants + 18 (4d8) dégâts radiants."
83,Contact guérisseur (3/jour)," Le déva touche une autre créature. La cible récupère par magie 20 (4d8 + 2) points de vie et est guérie de toutes malédictions, maladies, poisons, aveuglement ou assourdissement."
83,Changement de forme," Le déva se métamorphose magiquement en un humanoïde ou une bête ayant un facteur de puissance égal ou inférieur au sien, ou bien retrouve sa forme véritable. Il retrouve sa forme originale s'il meurt. L'équipement qu'il porte ou transporte est absorbé ou porté par la nouvelle forme (au choix du déva). Dans sa nouvelle forme, le déva garde ses statistiques de jeu et sa capacité à parler, mais sa CA, son mode de déplacement, sa Force, sa Dextérité et ses sens spéciaux sont remplacés par ceux de la nouvelle forme, et il gagne les statistiques et capacités (hors capacités de classe, actions légendaires et les actions de repaire) que possède la nouvelle forme et qui lui font défaut."
84,Attaques multiples, Le dévoreur d'intellect effectue une attaque avec ses griffes et utilise Consommation de l'intellect.
